model,target,strategy,threshold,cost_bps,n_obs,active_rate,hit_rate,cum_return,mean_ret,std_ret,sharpe
mlp,y_XLU,long_short,0.001,5.0,823,0.9623329283110571,0.46780072904009723,-0.3968881682683507,-0.0005632623940953328,0.010102251200172718,-0.8851010659637694
mlp,y_XLU,long_flat,0.002,5.0,823,0.4665856622114216,0.23815309842041313,0.0011892259556669504,2.576955332083015e-05,0.006973950439678033,0.05865814224565919
mlp,y_XLU,long_short,0.002,5.0,823,0.9198055893074119,0.44106925880923453,-0.44514433551653476,-0.0006668571645778442,0.00986799898008173,-1.072763518339987
mlp,y_XLU,long_flat,0.003,5.0,823,0.44471445929526127,0.22600243013365734,-0.01049071516070188,9.9374354974317e-06,0.006741536876042387,0.023399990369600478
mlp,y_XLU,long_short,0.003,5.0,823,0.8821385176184691,0.41798298906439857,-0.46101787306920805,-0.0007039769457083423,0.009673915112670529,-1.1551980177876056
mlp,y_XLU,long_flat,0.005,5.0,823,0.4155528554070474,0.21628189550425272,0.06522227329604813,9.70725498996349e-05,0.006365358092660255,0.2420883373032726
mlp,y_XLU,long_short,0.005,5.0,823,0.8092345078979344,0.39003645200486026,-0.3858946488239694,-0.0005496130269215179,0.009241156722364327,-0.9441281628976071
mlp,y_XLV,long_flat,0.0,5.0,823,0.5054678007290401,0.24301336573511542,-0.403528649007597,-0.0005991308514285392,0.007526862593422107,-1.2635951959996727
mlp,y_XLV,long_short,0.0,5.0,823,1.0,0.4738760631834751,-0.601917847308371,-0.0010645144875984281,0.010373172619995624,-1.6290718593355367
mlp,y_XLV,long_flat,0.0005,5.0,823,0.4993924665856622,0.24179829890643986,-0.34712840682012436,-0.000491693026038944,0.0072275384892778495,-1.0799506389737676
mlp,y_XLV,long_short,0.0005,5.0,823,0.9866342648845686,0.47023086269744835,-0.580329181559848,-0.0010033330819178756,0.01009366828209584,-1.577961396825795
mlp,y_XLV,long_flat,0.001,5.0,823,0.48724179829890646,0.2345078979343864,-0.34368059725431765,-0.0004857540037669361,0.007164204609549118,-1.0763380129664908
mlp,y_XLV,long_short,0.001,5.0,823,0.9647630619684082,0.46051032806804376,-0.5662042637367919,-0.000963955655630808,0.010013941678577871,-1.5281017334957336
mlp,y_XLV,long_flat,0.002,5.0,823,0.47023086269744835,0.22478736330498178,-0.3507750858843218,-0.0005000995311791645,0.007002938262770077,-1.1336432856884977
mlp,y_XLV,long_short,0.002,5.0,823,0.9222357229647631,0.4422843256379101,-0.5725085226498692,-0.0009842664981871284,0.009756832820288252,-1.6014158032515802
mlp,y_XLV,long_flat,0.003,5.0,823,0.44957472660996356,0.21506682867557717,-0.35502975266891545,-0.0005085837126846586,0.00693099604231558,-1.1648421234752158
mlp,y_XLV,long_short,0.003,5.0,823,0.8809234507897934,0.4264884568651276,-0.5355374061302569,-0.0008855910708312552,0.009549832258412109,-1.4721015029274311
mlp,y_XLV,long_flat,0.005,5.0,823,0.4082624544349939,0.19562575941676794,-0.3988703899829864,-0.0005968082323555373,0.006517337081074925,-1.4536668675253235
mlp,y_XLV,long_short,0.005,5.0,823,0.795868772782503,0.38760631834750914,-0.5421618622630979,-0.0009090168365387155,0.008898871675233257,-1.62157579622973
mlp,y_XLY,long_flat,0.0,5.0,823,0.5212636695018226,0.267314702308627,0.2665739782502601,0.00034979306866200657,0.011297815825005272,0.49149259521410815
mlp,y_XLY,long_short,0.0,5.0,823,1.0,0.49210206561360875,0.10900607895892911,0.00023335978250811087,0.01476688684484047,0.2508634177296367
mlp,y_XLY,long_flat,0.0005,5.0,823,0.5091130012150669,0.2600243013365735,0.11931313113998598,0.00019188299229451548,0.010549785794723212,0.28873079793988216
mlp,y_XLY,long_short,0.0005,5.0,823,0.9793438639125152,0.479951397326853,-0.07048326278019379,9.895811895048856e-06,0.01411521008336726,0.011129210464770466
mlp,y_XLY,long_flat,0.001,5.0,823,0.5018226002430134,0.25637910085054677,0.10162206762313963,0.00017181308932233028,0.010482001315635089,0.260203004737977
mlp,y_XLY,long_short,0.001,5.0,823,0.9586877278250304,0.47023086269744835,-0.0554082699785855,2.7574699002375148e-05,0.013981870117833872,0.031307312436563296
mlp,y_XLY,long_flat,0.002,5.0,823,0.479951397326853,0.24787363304981774,0.1650192688631169,0.00023839724696967415,0.010346554354912147,0.3657680463011843
mlp,y_XLY,long_short,0.002,5.0,823,0.9113001215066828,0.44957472660996356,0.03906301143898472,0.00014054806513607258,0.013776848948055934,0.1619478716809892
mlp,y_XLY,long_flat,0.003,5.0,823,0.4726609963547995,0.24301336573511542,0.14719753087533483,0.00021941882046774103,0.010322924278629644,0.33742045350070293
mlp,y_XLY,long_short,0.003,5.0,823,0.8809234507897934,0.43377885783718106,-0.055890088663094084,2.210030497326369e-05,0.013628319772535463,0.02574282604189058
mlp,y_XLY,long_flat,0.005,5.0,823,0.43377885783718106,0.21506682867557717,-0.1366851639490645,-0.00014231422850249594,0.00849270112299888,-0.2660129335935003
mlp,y_XLY,long_short,0.005,5.0,823,0.8080194410692588,0.39003645200486026,-0.28958872731596563,-0.0003437100116110042,0.01196558877547537,-0.45599321399529497
rf,y_BTC-USD,long_flat,0.0,5.0,1500,0.594,0.29133333333333333,0.5489232349749942,0.00048198003548783334,0.019593342677192534,0.39049977284884974
rf,y_BTC-USD,long_short,0.0,5.0,1500,1.0,0.4826666666666667,-0.35919068626705997,-9.362865591389768e-06,0.024040047031373527,-0.006182636967742826
rf,y_BTC-USD,long_flat,0.0005,5.0,1500,0.5553333333333333,0.2713333333333333,0.3993222947486159,0.00039841105723153374,0.01875554850400358,0.3372111170583846
rf,y_BTC-USD,long_short,0.0005,5.0,1500,0.9233333333333333,0.44333333333333336,-0.45128393151121304,-0.0001363824715630317,0.02302671828965853,-0.09402141418636462
rf,y_BTC-USD,long_flat,0.001,5.0,1500,0.5133333333333333,0.25,0.31286778287921213,0.0003471988679718267,0.018287305228689932,0.3013900130114717
rf,y_BTC-USD,long_short,0.001,5.0,1500,0.8386666666666667,0.3993333333333333,-0.4765460086224965,-0.0001967760323831884,0.021717357919869364,-0.14383529918828378
rf,y_BTC-USD,long_flat,0.002,5.0,1500,0.42866666666666664,0.20933333333333334,0.4356203557409879,0.0003849860899371323,0.017040452205520883,0.3586445147961951
rf,y_BTC-USD,long_short,0.002,5.0,1500,0.6866666666666666,0.32866666666666666,-0.24606740193721954,1.2964882825943583e-05,0.02011063002029244,0.010233947628670132
rf,y_BTC-USD,long_flat,0.003,5.0,1500,0.356,0.182,1.4725566236878436,0.0007276834315233393,0.015834065519117566,0.7295420335358639
rf,y_BTC-USD,long_short,0.003,5.0,1500,0.56,0.27666666666666667,0.6023362479026109,0.00048274750097512993,0.01840721175364668,0.41632481357152995
rf,y_BTC-USD,long_flat,0.005,5.0,1500,0.232,0.12333333333333334,1.0996413287634965,0.0005711313438652307,0.012486353418767155,0.7261070311610859
rf,y_BTC-USD,long_short,0.005,5.0,1500,0.35533333333333333,0.178,0.6738406212312702,0.0004460867880002891,0.014406782947839552,0.49153292937366516
rf,y_GLD,long_flat,0.0,5.0,823,0.6342648845686513,0.3669501822600243,0.7240621864329486,0.0007164122036753041,0.010352364238590057,1.098559797618612
rf,y_GLD,long_short,0.0,5.0,823,1.0,0.5091130012150669,-0.009890117398818177,7.085818073510958e-05,0.012829190794054342,0.08767807459833797
rf,y_GLD,long_flat,0.0005,5.0,823,0.5066828675577156,0.28797083839611176,0.2345850531835052,0.0003015565671046971,0.009441337522878356,0.5070321959218463
rf,y_GLD,long_short,0.0005,5.0,823,0.7594167679222357,0.38031591737545567,-0.21795995144232017,-0.00023338006004617538,0.011355883853712048,-0.32624440746194966
rf,y_GLD,long_flat,0.001,5.0,823,0.40097205346294046,0.23207776427703525,0.187403731392902,0.00024790954688283826,0.008747058471099677,0.4499160563687675
rf,y_GLD,long_short,0.001,5.0,823,0.5674362089914945,0.2867557715674362,-0.25224695902826855,-0.0003060733754708406,0.009604551216511279,-0.5058814406914607
rf,y_GLD,long_flat,0.002,5.0,823,0.1968408262454435,0.10935601458080195,0.20234478612138584,0.00023572011949971964,0.004862713796141465,0.7695169915682308
rf,y_GLD,long_short,0.002,5.0,823,0.26366950182260024,0.12029161603888214,-0.16959042079004827,-0.0002106096511384409,0.005509427602109083,-0.6068370083408388
rf,y_GLD,long_flat,0.003,5.0,823,0.08383961117861483,0.04495747266099635,0.09556752964284532,0.00011610342541336645,0.0032309578351254207,0.5704453088189186
rf,y_GLD,long_short,0.003,5.0,823,0.12029161603888214,0.04738760631834751,-0.16775593954851198,-0.00021557040800573428,0.003879706943010033,-0.8820444914822402
rf,y_GLD,long_flat,0.005,5.0,823,0.006075334143377886,0.0036452004860267314,0.022894896117897856,2.8010009651474486e-05,0.001009913763086341,0.4402802841215548
rf,y_GLD,long_short,0.005,5.0,823,0.013365735115431349,0.0036452004860267314,-0.05147997948041305,-6.293965701137753e-05,0.001595183534319045,-0.6263455325605274
rf,y_TLT,long_flat,0.0,5.0,823,0.5443499392466585,0.29404617253948967,0.1033467891908415,0.0001317624612927818,0.0049534258201903375,0.42226618591140547
rf,y_TLT,long_short,0.0,5.0,823,1.0,0.5419198055893074,0.41419726510093935,0.00044895976733116624,0.0074590126387300455,0.955490452071891
rf,y_TLT,long_flat,0.0005,5.0,823,0.44471445929526127,0.24179829890643986,0.11539588073592077,0.00014253761261478364,0.004437607133298529,0.5098951720468277
rf,y_TLT,long_short,0.0005,5.0,823,0.8116646415552855,0.4398541919805589,0.30421492330101363,0.0003457629757557894,0.006787634371658486,0.80864949082396
rf,y_TLT,long_flat,0.001,5.0,823,0.33900364520048604,0.1859052247873633,0.06639454125092392,8.507016396507249e-05,0.0037342881875602864,0.3616343782884913
rf,y_TLT,long_short,0.001,5.0,823,0.6099635479951397,0.3353584447144593,0.2552292945192287,0.00029346034242236206,0.005877312266103063,0.7926307644268493
rf,y_TLT,long_flat,0.002,5.0,823,0.17739975698663427,0.10085054678007291,0.08019828344866209,9.737834977349233e-05,0.0027018599703396407,0.5721367489303381
rf,y_TLT,long_short,0.002,5.0,823,0.31227217496962334,0.1701093560145808,0.011183686427050477,2.073508679964935e-05,0.003804916398343871,0.08650894370623546
rf,y_TLT,long_flat,0.003,5.0,823,0.08383961117861483,0.05224787363304982,0.07032083451315763,8.443533639236755e-05,0.0019318579054763843,0.6938240167468167
rf,y_TLT,long_short,0.003,5.0,823,0.1336573511543135,0.07654921020656136,0.03321301079896366,4.251714080779964e-05,0.002376395506938608,0.2840178262578909
rf,y_TLT,long_flat,0.005,5.0,823,0.012150668286755772,0.014580801944106925,0.03536998306811023,4.252280918680304e-05,0.0007609614258787046,0.887073438916205
rf,y_TLT,long_short,0.005,5.0,823,0.014580801944106925,0.01701093560145808,0.033997125045542864,4.0910947711911667e-05,0.0007614913642146872,0.8528542696526423
rf,y_UUP,long_flat,0.0,5.0,823,0.5637910085054678,0.3183475091130012,-0.024162980300281967,-2.3772882220079768e-05,0.0034465975783679,-0.10949430481178093
rf,y_UUP,long_short,0.0,5.0,823,1.0,0.5151883353584447,-0.14753204572607448,-0.00018340292073163678,0.004587924271971297,-0.6345856939399442
rf,y_UUP,long_flat,0.0005,5.0,823,0.36816524908869985,0.21992709599027946,-0.08687509213296518,-0.00010657186857574489,0.0027732460287489043,-0.6100345762703547
rf,y_UUP,long_short,0.0005,5.0,823,0.6038882138517618,0.33414337788578374,-0.1243796881061261,-0.00015493498258111713,0.0035898926468539444,-0.6851226044093532
rf,y_UUP,long_flat,0.001,5.0,823,0.1822600243013366,0.11300121506682867,-0.09903873813401654,-0.0001248446690689959,0.0019329495927238515,-1.0252971358759377
rf,y_UUP,long_short,0.001,5.0,823,0.3110571081409477,0.17375455650060753,-0.15942199586585548,-0.00020822228553188095,0.0023528489470917595,-1.4048612486231689
rf,y_UUP,long_flat,0.002,5.0,823,0.02551640340218712,0.041312272174969626,-0.008235913743381507,-9.72017926818664e-06,0.0008105007483884876,-0.19037991335890256
rf,y_UUP,long_short,0.002,5.0,823,0.0583232077764277,0.06318347509113001,0.004068670437455957,5.455648918616035e-06,0.0010219708757295434,0.0847438451834497
rf,y_UUP,long_flat,0.003,5.0,823,0.006075334143377886,0.03402187120291616,0.017762020075567486,2.1477869435373144e-05,0.00041330780023383137,0.8249314605535649
rf,y_UUP,long_short,0.003,5.0,823,0.01701093560145808,0.04374240583232078,0.03365879064036448,4.0379680933173014e-05,0.000556711885709112,1.151417059830491
rf,y_UUP,long_flat,0.005,5.0,823,0.002430133657351154,0.030376670716889428,0.01267980825484849,1.5366573562986875e-05,0.0003369178761071271,0.7240244884705831
rf,y_UUP,long_short,0.005,5.0,823,0.002430133657351154,0.030376670716889428,0.01267980825484849,1.5366573562986875e-05,0.0003369178761071271,0.7240244884705831
rf,y_XLB,long_flat,0.0,5.0,823,0.5261239368165249,0.21020656136087484,-0.6078536562423009,-0.0011027735788741364,0.008259445927044215,-2.1195111642248676
rf,y_XLB,long_short,0.0,5.0,823,1.0,0.40097205346294046,-0.8525684422847494,-0.0022486104919139578,0.012211575158519889,-2.9230942346880817
rf,y_XLB,long_flat,0.0005,5.0,823,0.43377885783718106,0.1701093560145808,-0.617956788433384,-0.0011432147803493642,0.007081929405687637,-2.5625745448763575
rf,y_XLB,long_short,0.0005,5.0,823,0.827460510328068,0.3268529769137303,-0.8427329991554016,-0.002183833873777562,0.01102532362780703,-3.1443329174239323
rf,y_XLB,long_flat,0.001,5.0,823,0.33657351154313486,0.11786148238153099,-0.6298457370217694,-0.0011872144529519492,0.006234768684401384,-3.02279781760407
rf,y_XLB,long_short,0.001,5.0,823,0.6561360874848117,0.2515188335358445,-0.8220090795494183,-0.0020428119995992778,0.010168744979965286,-3.1890498995777063
rf,y_XLB,long_flat,0.002,5.0,823,0.19927095990279464,0.06561360874848117,-0.46476889020099743,-0.000749772397864276,0.004319716786534657,-2.7553352259106973
rf,y_XLB,long_short,0.002,5.0,823,0.38760631834750914,0.15066828675577157,-0.6547502825604083,-0.0012604695108433131,0.007841488370580341,-2.551726435034292
rf,y_XLB,long_flat,0.003,5.0,823,0.10571081409477522,0.03645200486026731,-0.32164268874652013,-0.00046702894773916213,0.002952276531175954,-2.511233153949482
rf,y_XLB,long_short,0.003,5.0,823,0.20413122721749696,0.08019441069258809,-0.39537331136429554,-0.0005951070461634765,0.005703934735554667,-1.6562306414163603
rf,y_XLB,long_flat,0.005,5.0,823,0.019441069258809233,0.013365735115431349,-0.048631671426261014,-6.0347338330415675e-05,0.0006719893836702436,-1.4255943922944967
rf,y_XLB,long_short,0.005,5.0,823,0.032806804374240585,0.02187120291616039,0.10869860069781367,0.00013285120684900146,0.003934204802536165,0.5360543322055908
rf,y_XLC,long_flat,0.0,5.0,823,0.5249088699878494,0.3183475091130012,0.48456267571740685,0.0005126946411217906,0.008114818170778398,1.0029522464040506
rf,y_XLC,long_short,0.0,5.0,823,1.0,0.5492102065613609,0.37562737021269665,0.0004515013571081608,0.011343041608237125,0.6318730101363054
rf,y_XLC,long_flat,0.0005,5.0,823,0.4374240583232078,0.26974483596597815,0.2144511742407862,0.0002608162396157901,0.00705412684612736,0.5869371982920146
rf,y_XLC,long_short,0.0005,5.0,823,0.8298906439854192,0.46051032806804376,0.2858494351180625,0.000353638548626512,0.00985311506294644,0.5697525996769084
rf,y_XLC,long_flat,0.001,5.0,823,0.362089914945322,0.22235722964763063,0.13579074355514398,0.00017689099077747913,0.006683392845604629,0.4201544768443342
rf,y_XLC,long_short,0.001,5.0,823,0.6816524908869988,0.37424058323207776,0.18204067452961947,0.00024413407103295642,0.00909122121597808,0.4262912692361469
rf,y_XLC,long_flat,0.002,5.0,823,0.21992709599027946,0.13487241798298907,-0.1304710609741524,-0.00015826033276805657,0.0047915765211497836,-0.5243169729992694
rf,y_XLC,long_short,0.002,5.0,823,0.4131227217496962,0.22114216281895505,-0.0905567846709282,-8.98391448906558e-05,0.007158289527052218,-0.19923086470400633
rf,y_XLC,long_flat,0.003,5.0,823,0.10328068043742406,0.07168894289185905,-0.1193723409892723,-0.00014863796586236808,0.0033839035096397477,-0.6972877777408035
rf,y_XLC,long_short,0.003,5.0,823,0.22235722964763063,0.12393681652490887,-0.06503936658644283,-6.528833992932486e-05,0.005755777240571293,-0.18006608360134888
rf,y_XLC,long_flat,0.005,5.0,823,0.026731470230862697,0.024301336573511544,-0.011196502829329935,-1.2910108505039006e-05,0.0012399781151942563,-0.16527841621386363
rf,y_XLC,long_short,0.005,5.0,823,0.07290400972053462,0.04495747266099635,-0.007669202116317053,-3.887915724241313e-06,0.003333574443609863,-0.018514285429152295
rf,y_XLE,long_flat,0.0,5.0,823,0.7120291616038882,0.39489671931956255,0.0491402889038397,0.0001551734580638862,0.013814217589538914,0.1783164529386813
rf,y_XLE,long_short,0.0,5.0,823,1.0,0.5091130012150669,-0.2827450240006333,-0.0002818471607860732,0.015516308640303931,-0.2883536976955799
rf,y_XLE,long_flat,0.0005,5.0,823,0.6476306196840826,0.3596597812879708,0.018044613190349335,0.00011617535165555899,0.013636818121826103,0.13523877177659024
rf,y_XLE,long_short,0.0005,5.0,823,0.8894289185905225,0.4556500607533414,-0.24770256636287014,-0.00022976750448006243,0.01513589036639733,-0.24097994693503832
rf,y_XLE,long_flat,0.001,5.0,823,0.5929526123936817,0.33657351154313486,0.10588790388759128,0.0002131671467372902,0.013372532108958102,0.25305032137254324
rf,y_XLE,long_short,0.001,5.0,823,0.7910085054678008,0.4131227217496962,-0.1545454069278942,-9.445380070026178e-05,0.01470173380357321,-0.10198848804227979
rf,y_XLE,long_flat,0.002,5.0,823,0.45929526123936815,0.28068043742405835,0.2250973026242975,0.0003217591029865048,0.012168801122758154,0.4197428620875805
rf,y_XLE,long_short,0.002,5.0,823,0.5771567436208992,0.32320777642770354,0.03567328015602578,0.00012827490749331864,0.013014604220947698,0.15646277009217738
rf,y_XLE,long_flat,0.003,5.0,823,0.3159173754556501,0.19805589307411908,0.19909656096850847,0.0002756937407598063,0.010455537870179284,0.41858223945491846
rf,y_XLE,long_short,0.003,5.0,823,0.39489671931956255,0.22721749696233293,0.14980820735253997,0.0002307793974677694,0.011024541570534353,0.33230491599703904
rf,y_XLE,long_flat,0.005,5.0,823,0.12515188335358446,0.08262454434993925,-0.14520379313482756,-0.00017746373665600927,0.005079614520793866,-0.5545990688884143
rf,y_XLE,long_short,0.005,5.0,823,0.14702308626974483,0.0899149453219927,-0.1740934183344004,-0.00021820516117735306,0.005277119157366497,-0.6563997219507326
rf,y_XLF,long_flat,0.0,5.0,823,0.5917375455650061,0.2976913730255164,0.07106375626740635,0.00012648794886431077,0.00933983114780529,0.2149861070798436
rf,y_XLF,long_short,0.0,5.0,823,1.0,0.4665856622114216,-0.24365778806194094,-0.0002649100589659667,0.012276617063222027,-0.3425468753553132
rf,y_XLF,long_flat,0.0005,5.0,823,0.5054678007290401,0.2660996354799514,0.34386683372452276,0.00039471975685235393,0.00850565429643135,0.7366842886854971
rf,y_XLF,long_short,0.0005,5.0,823,0.8371810449574727,0.4082624544349939,0.10886030619900011,0.00018766581745656,0.011242717772567683,0.26498063508587255
rf,y_XLF,long_flat,0.001,5.0,823,0.4106925880923451,0.2235722964763062,0.10407910312706314,0.00014440908661067503,0.006988233123951155,0.3280404561092922
rf,y_XLF,long_short,0.001,5.0,823,0.675577156743621,0.3377885783718105,-0.058768383084081055,-2.722420182218154e-05,0.009709334921344242,-0.04451085573660586
rf,y_XLF,long_flat,0.002,5.0,823,0.24665856622114216,0.13608748481166463,-0.021825273591909444,-1.8069395654376496e-05,0.004167232532307422,-0.06883291518590685
rf,y_XLF,long_short,0.002,5.0,823,0.4046172539489672,0.20048602673147023,-0.11431962613092861,-0.00012221887963584707,0.007162392734324983,-0.27088218116025675
rf,y_XLF,long_flat,0.003,5.0,823,0.1275820170109356,0.07654921020656136,0.044182351978987455,5.5721051994535926e-05,0.0025250118307759035,0.35031292425225624
rf,y_XLF,long_short,0.003,5.0,823,0.21506682867557717,0.10935601458080195,-0.04636107190075489,-4.156659218499188e-05,0.0057504569645232,-0.11474726246808598
rf,y_XLF,long_flat,0.005,5.0,823,0.04495747266099635,0.03402187120291616,-0.021205599752923576,-2.525925881186053e-05,0.0012522739711851869,-0.32020014145027853
rf,y_XLF,long_short,0.005,5.0,823,0.06561360874848117,0.046172539489671933,0.01577734915592699,2.379253508838002e-05,0.003135348656337172,0.12046340832251397
rf,y_XLI,long_flat,0.0,5.0,823,0.5589307411907655,0.2660996354799514,-0.24003951098091947,-0.00030727733608843546,0.007211294701553305,-0.6764217371185494
rf,y_XLI,long_short,0.0,5.0,823,1.0,0.4459295261239368,-0.6594744377251459,-0.001237989956770364,0.011766907554817232,-1.6701483559471346
rf,y_XLI,long_flat,0.0005,5.0,823,0.4738760631834751,0.22114216281895505,-0.1965387832719767,-0.00024462877064298025,0.0064959327071016145,-0.597814281492057
rf,y_XLI,long_short,0.0005,5.0,823,0.804374240583232,0.353584447144593,-0.5488025752568108,-0.0009068302445506803,0.01085809247875016,-1.3257838684622192
rf,y_XLI,long_flat,0.001,5.0,823,0.3888213851761847,0.17861482381530985,-0.19087254931097342,-0.00023790196019323894,0.006210179290445594,-0.6081268127519085
rf,y_XLI,long_short,0.001,5.0,823,0.6245443499392467,0.2660996354799514,-0.5135885483924778,-0.0008227522797745524,0.010177698612068584,-1.2832751327379752
rf,y_XLI,long_flat,0.002,5.0,823,0.21020656136087484,0.09842041312272175,-0.17051617120250007,-0.00021852428077352379,0.004141811713849398,-0.837547830225225
rf,y_XLI,long_short,0.002,5.0,823,0.32806804374240583,0.1336573511543135,-0.35233290231411274,-0.0005022615281808525,0.007117794035489827,-1.120172140460381
rf,y_XLI,long_flat,0.003,5.0,823,0.08869987849331713,0.03523693803159174,-0.1874741387840988,-0.000249054387175246,0.002509560162325177,-1.5754218160319524
rf,y_XLI,long_short,0.003,5.0,823,0.13973268529769137,0.04374240583232078,-0.2320242023970126,-0.00030906168541335835,0.004881140310349295,-1.005134424407124
rf,y_XLI,long_flat,0.005,5.0,823,0.010935601458080195,0.0036452004860267314,-0.02315327810972545,-2.8304759792964522e-05,0.0005622129244891479,-0.7992063369903875
rf,y_XLI,long_short,0.005,5.0,823,0.024301336573511544,0.007290400972053463,0.07738269297664746,9.805993149358576e-05,0.003941404876014452,0.39494880704730806
rf,y_XLK,long_flat,0.0,5.0,823,0.5492102065613609,0.30133657351154314,-0.4736385551029211,-0.0007099113774066532,0.011808684696745782,-0.9543394573136126
rf,y_XLK,long_short,0.0,5.0,823,1.0,0.46780072904009723,-0.8182953453681883,-0.001927776742161008,0.01676461692040407,-1.825422388317614
rf,y_XLK,long_flat,0.0005,5.0,823,0.4848116646415553,0.27217496962332927,-0.3960298067823885,-0.0005646837697816794,0.00972262676802618,-0.9219809789366694
rf,y_XLK,long_short,0.0005,5.0,823,0.8712029161603888,0.41919805589307413,-0.7433319081942277,-0.00154137931066598,0.014641712424556823,-1.6711595804337571
rf,y_XLK,long_flat,0.001,5.0,823,0.39489671931956255,0.2187120291616039,-0.37149862782741905,-0.0005271535049062354,0.00855545207892665,-0.978125104696708
rf,y_XLK,long_short,0.001,5.0,823,0.7023086269744836,0.33900364520048604,-0.6799541386357958,-0.0013037218474720236,0.012511005299740145,-1.6542190037842763
rf,y_XLK,long_flat,0.002,5.0,823,0.2600243013365735,0.1385176184690158,-0.3019150435307254,-0.00041274842204883625,0.006862904068140975,-0.9547238323015278
rf,y_XLK,long_short,0.002,5.0,823,0.4264884568651276,0.2065613608748481,-0.4344006841646001,-0.0006514506487200597,0.008993901374195907,-1.149830092349042
rf,y_XLK,long_flat,0.003,5.0,823,0.16160388821385177,0.0911300121506683,-0.07265869934955116,-8.04053493430749e-05,0.004736982846514013,-0.2694532346862078
rf,y_XLK,long_short,0.003,5.0,823,0.25759416767922233,0.13487241798298907,-0.08933877339670149,-9.358098037219252e-05,0.006345881643805326,-0.23409702425080417
rf,y_XLK,long_flat,0.005,5.0,823,0.053462940461725394,0.024301336573511544,-0.12039115231860797,-0.00015088795970666163,0.0031445534927022224,-0.7617208957855023
rf,y_XLK,long_short,0.005,5.0,823,0.07533414337788578,0.03645200486026731,-0.06175095689769361,-6.952032704657888e-05,0.0039836246663816025,-0.27703437723142016
rf,y_XLP,long_flat,0.0,5.0,823,0.47630619684082626,0.244228432563791,0.07243687275591748,0.0001004875929599829,0.005583539153388575,0.2856953342844383
rf,y_XLP,long_short,0.0,5.0,823,1.0,0.479951397326853,-0.16487925285129956,-0.00018336582780399484,0.008449017187259305,-0.3445184465112208
rf,y_XLP,long_flat,0.0005,5.0,823,0.33900364520048604,0.18347509113001215,0.03152787286242886,4.841521320320355e-05,0.004641158546840876,0.16559823912290828
rf,y_XLP,long_short,0.0005,5.0,823,0.7205346294046172,0.35479951397326853,-0.18191516466387925,-0.00021691098075519302,0.007373363645340875,-0.4669992198852089
rf,y_XLP,long_flat,0.001,5.0,823,0.212636695018226,0.11543134872417983,-0.05507286987379234,-6.245754589634343e-05,0.003582387857269307,-0.276765901166974
rf,y_XLP,long_short,0.001,5.0,823,0.49696233292831105,0.2345078979343864,-0.27338140233889396,-0.00036868564941585724,0.006227876029971377,-0.939759111085441
rf,y_XLP,long_flat,0.002,5.0,823,0.08626974483596597,0.05589307411907655,-0.0011417061117480198,3.5511577763327476e-07,0.0018687555712997665,0.003016600079804377
rf,y_XLP,long_short,0.002,5.0,823,0.21628189550425272,0.11057108140947752,-0.18307167049409,-0.00023859600122762642,0.0037639518204700254,-1.0062812381864095
rf,y_XLP,long_flat,0.003,5.0,823,0.02916160388821385,0.02916160388821385,0.03296342653176909,3.991353929547217e-05,0.0010086331112417707,0.6281846059379116
rf,y_XLP,long_short,0.003,5.0,823,0.08140947752126367,0.054678007290400975,-0.0034164029566915444,-1.3393967011007277e-06,0.0023872930781361607,-0.00890643200140185
rf,y_XLP,long_flat,0.005,5.0,823,0.001215066828675577,0.014580801944106925,-0.0015099464318788502,-1.8352997055987849e-06,3.9255532940490766e-05,-0.74217511345147
rf,y_XLP,long_short,0.005,5.0,823,0.007290400972053463,0.018226002430133656,-0.011619036163027952,-1.4119328422441557e-05,0.00040199574183036476,-0.5575616027414038
rf,y_XLRE,long_flat,0.0,5.0,823,0.5091130012150669,0.29404617253948967,0.23182307178842176,0.0002708364065460607,0.005909125432575327,0.7275856157187385
rf,y_XLRE,long_short,0.0,5.0,823,1.0,0.5309842041312273,0.2980530207458807,0.00037163389145365727,0.010447584492037336,0.5646764702208081
rf,y_XLRE,long_flat,0.0005,5.0,823,0.4082624544349939,0.25394896719319565,0.34809662084287596,0.00037614940139343405,0.0051297782217908485,1.1640243248708018
rf,y_XLRE,long_short,0.0005,5.0,823,0.8153098420413123,0.44106925880923453,0.35119311744065485,0.00041014771406095254,0.0094238408389311,0.6908959122425035
rf,y_XLRE,long_flat,0.001,5.0,823,0.3195625759416768,0.20291616038882138,0.2986037885016559,0.0003281461620433647,0.004609770852145993,1.1300255474211367
rf,y_XLRE,long_short,0.001,5.0,823,0.6427703523693803,0.34750911300121506,0.30160933634301035,0.00035498529728474293,0.008338204850142165,0.6758309486846551
rf,y_XLRE,long_flat,0.002,5.0,823,0.18347509113001215,0.12879708383961117,0.24276208392060705,0.0002698755765893846,0.003399331140037801,1.2602896825951533
rf,y_XLRE,long_short,0.002,5.0,823,0.3560145808019441,0.21506682867557717,0.33550162049413923,0.0003731224337566753,0.006576083289816465,0.9007086359396338
rf,y_XLRE,long_flat,0.003,5.0,823,0.0911300121506683,0.07654921020656136,0.08208193695687149,9.890943803170218e-05,0.0024713949780131076,0.6353248533977963
rf,y_XLRE,long_short,0.003,5.0,823,0.18469015795868773,0.11907654921020656,-0.014811315999202601,-8.519302525792153e-06,0.004396161546558262,-0.03076314041910072
