model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_TLT,2,37,0.03692542875066687,0.07168480228221198,-69.0044494397493,0.6756756756756757,0.6756756756756757,0.13457536153992233,0.28188715030820294
mlp,y_TLT,3,34,0.028030332282007072,0.042019018817981015,-22.980388891039073,0.5,0.5,-0.016129412472331888,-0.12360580595874712
mlp,y_TLT,4,32,0.019894515524176242,0.027914400184581422,-8.397892386179633,0.5,0.5,0.1338946423493455,0.09494134897360704
mlp,y_TLT,5,28,0.020817049578894863,0.03342358636109766,-18.942376199873326,0.5714285714285714,0.5714285714285714,0.01729872865167182,0.1395730706075534
mlp,y_TLT,6,29,0.016743011390811722,0.02372234120952492,-8.45973122912875,0.5517241379310345,0.5517241379310345,0.4240859197469583,0.22709359605911325
mlp,y_TLT,7,30,0.025043248569296985,0.033283733481787335,-14.665495046473357,0.5666666666666667,0.5666666666666667,0.0573754659748421,0.10255839822024472
mlp,y_TLT,8,34,0.02291006119736877,0.029258976170044103,-12.193655201883134,0.6470588235294118,0.6470588235294118,0.24067992623246193,0.14224598930481283
mlp,y_TLT,9,35,0.02581157370845787,0.031212561964793894,-9.165886752942857,0.5142857142857142,0.5142857142857142,-0.03452145604202963,-0.07703081232492998
mlp,y_TLT,10,35,0.02074797389318426,0.025974419788771245,-7.421346600781689,0.5714285714285714,0.5714285714285714,0.09007678368806096,0.12829131652661066
mlp,y_TLT,11,35,0.024111033374189284,0.03443858188049809,-12.824749150854553,0.4857142857142857,0.4857142857142857,-0.014532317335431727,0.07507002801120448
mlp,y_TLT,12,34,0.03089898794790807,0.06257007142506885,-60.5496988954731,0.7352941176470589,0.7352941176470589,-0.0027261135175325802,0.24583651642475168
mlp,y_TLT,13,35,0.02007880467009285,0.027972277667997578,-13.052926749162259,0.5142857142857142,0.5142857142857142,0.22441258215864968,0.18711484593837538
mlp,y_TLT,14,34,0.012891779240276598,0.01654153396131471,-3.731083831609366,0.4411764705882353,0.4411764705882353,-0.2667256452635908,-0.2516424751718869
mlp,y_TLT,15,34,0.015160998887220037,0.020591175349751783,-7.905561861875331,0.6470588235294118,0.6470588235294118,0.02766659343700396,0.10985485103132162
mlp,y_TLT,16,33,0.015049663500790633,0.024475593035154602,-10.909542831480548,0.45454545454545453,0.45454545454545453,0.10240573715504481,0.01771390374331551
mlp,y_TLT,17,33,0.02359837261216451,0.03743124449039485,-34.23767359672953,0.3333333333333333,0.3333333333333333,-0.09760181710294967,-0.27339572192513373
